"ND"	"153"	"415.0"	"No"	"Yes"	"31.0"	"218.5"	"130.0"	"37.15"	"134.2"	"103.0"	"11.41"	"118.9"	"471.6"	"105.0"	"338.0"	"5.35"	"9.4"	"6.0"	"2.54"	"0.0"	"False"	"ND"	"124.0"	"415.0"	"No"	"No"	"0.0"	"150.3"	"101.0"	"25.55"	"255.9"	"112.0"	"21.75"	"136.7"	"62.0"	"6.15"	"12.5"	"4.0"	"3.38"	"2.0"	"False"
"IN"	"168"	"415.0"	"No"	"No"	"0.0"	"183.2"	"131.0"	"31.14"	"179.2"	"73.0"	"15.23"	"292.8"	"655.2"	"100.0"	"304.0"	"13.18"	"9.9"	"5.0"	"2.67"	"2.0"	"False"	"IN"	"101.0"	"415.0"	"No"	"Yes"	"42.0"	"209.2"	"82.0"	"35.56"	"159.7"	"74.0"	"13.57"	"181.6"	"100.0"	"8.17"	"9.5"	"3.0"	"2.57"	"0.0"	"False"
"OR"	"49"	"510.0"	"No"	"No"	"0.0"	"119.4"	"69.0"	"20.3"	"273.3"	"92.0"	"23.23"	"214.4"	"607.1"	"153.0"	"314.0"	"9.65"	"12.4"	"7.0"	"3.35"	"2.0"	"False"	"OR"	"87.0"	"510.0"	"No"	"Yes"	"22.0"	"240.8"	"102.0"	"40.94"	"75.9"	"106.0"	"6.45"	"224.6"	"115.0"	"10.11"	"7.1"	"3.0"	"1.92"	"2.0"	"False"
"ND"	"149"	"408.0"	"No"	"No"	"0.0"	"175.4"	"80.0"	"29.82"	"197.4"	"127.0"	"16.78"	"188.2"	"561.0"	"102.0"	"309.0"	"8.47"	"9.7"	"2.0"	"2.62"	"2.0"	"False"	"ND"	"122.0"	"408.0"	"No"	"No"	"0.0"	"231.2"	"141.0"	"39.3"	"267.8"	"136.0"	"22.76"	"240.3"	"100.0"	"10.81"	"8.8"	"5.0"	"2.38"	"1.0"	"True"
"SD"	"78"	"408.0"	"No"	"No"	"0.0"	"163.6"	"88.0"	"27.81"	"283.4"	"93.0"	"24.09"	"262.1"	"709.1"	"108.0"	"289.0"	"11.79"	"8.6"	"9.0"	"2.32"	"0.0"	"False"	"SD"	"145.0"	"408.0"	"No"	"Yes"	"24.0"	"147.5"	"90.0"	"25.08"	"175.7"	"108.0"	"14.93"	"252.1"	"102.0"	"11.34"	"15.6"	"3.0"	"4.21"	"2.0"	"False"
"SD"	"105"	"415.0"	"No"	"No"	"0.0"	"251.6"	"88.0"	"42.77"	"175.1"	"103.0"	"14.88"	"184.4"	"611.1"	"112.0"	"303.0"	"8.3"	"5.4"	"5.0"	"1.46"	"1.0"	"False"	"SD"	"86.0"	"415.0"	"No"	"No"	"0.0"	"223.9"	"75.0"	"38.06"	"155.7"	"109.0"	"13.23"	"150.2"	"143.0"	"6.76"	"7.3"	"9.0"	"1.97"	"1.0"	"False"
"NM"	"188"	"415.0"	"Yes"	"Yes"	"26.0"	"198.8"	"115.0"	"33.8"	"166.6"	"67.0"	"14.16"	"198.5"	"563.9"	"118.0"	"300.0"	"8.93"	"14.4"	"3.0"	"3.89"	"1.0"	"True"	"NM"	"41.0"	"415.0"	"No"	"No"	"0.0"	"232.1"	"74.0"	"39.46"	"327.1"	"88.0"	"27.8"	"226.5"	"119.0"	"10.19"	"10.9"	"2.0"	"2.94"	"3.0"	"True"
"KS"	"170"	"415.0"	"No"	"Yes"	"42.0"	"199.5"	"119.0"	"33.92"	"135.0"	"90.0"	"11.48"	"184.6"	"519.1"	"49.0"	"258.0"	"8.31"	"10.9"	"3.0"	"2.94"	"4.0"	"True"	"KS"	"65.0"	"415.0"	"No"	"Yes"	"34.0"	"208.8"	"119.0"	"35.5"	"142.1"	"106.0"	"12.08"	"214.6"	"87.0"	"9.66"	"12.5"	"4.0"	"3.38"	"4.0"	"False"
"VT"	"152"	"415.0"	"No"	"No"	"0.0"	"197.1"	"126.0"	"33.51"	"130.1"	"76.0"	"11.06"	"78.1"	"405.29999999999995"	"100.0"	"302.0"	"3.51"	"7.4"	"4.0"	"2.0"	"3.0"	"False"	"VT"	"101.0"	"415.0"	"No"	"No"	"0.0"	"136.2"	"92.0"	"23.15"	"220.9"	"110.0"	"18.78"	"196.9"	"116.0"	"8.86"	"13.3"	"7.0"	"3.59"	"3.0"	"False"
"ID"	"99"	"408.0"	"No"	"No"	"0.0"	"190.4"	"102.0"	"32.37"	"158.1"	"107.0"	"13.44"	"271.5"	"620.0"	"92.0"	"301.0"	"12.22"	"11.2"	"4.0"	"3.02"	"2.0"	"False"	"ID"	"97.0"	"408.0"	"No"	"No"	"0.0"	"239.8"	"125.0"	"40.77"	"214.8"	"111.0"	"18.26"	"143.3"	"81.0"	"6.45"	"8.7"	"5.0"	"2.35"	"2.0"	"False"
"NJ"	"88"	"415.0"	"No"	"No"	"0.0"	"301.5"	"136.0"	"51.26"	"257.7"	"72.0"	"21.9"	"132.9"	"692.1"	"118.0"	"326.0"	"5.98"	"13.4"	"2.0"	"3.62"	"4.0"	"True"	"NJ"	"131.0"	"415.0"	"No"	"No"	"0.0"	"211.8"	"115.0"	"36.01"	"260.5"	"102.0"	"22.14"	"144.2"	"96.0"	"6.49"	"10.8"	"7.0"	"2.92"	"0.0"	"False"
"OK"	"127"	"510.0"	"No"	"Yes"	"27.0"	"2.6"	"113.0"	"0.44"	"254.0"	"102.0"	"21.59"	"242.7"	"499.3"	"156.0"	"371.0"	"10.92"	"9.2"	"5.0"	"2.48"	"3.0"	"False"	"OK"	"52.0"	"510.0"	"No"	"Yes"	"38.0"	"169.3"	"88.0"	"28.78"	"225.9"	"97.0"	"19.2"	"172.0"	"86.0"	"7.74"	"8.2"	"3.0"	"2.21"	"0.0"	"False"
"ND"	"166"	"510.0"	"No"	"No"	"0.0"	"197.9"	"89.0"	"33.64"	"251.0"	"113.0"	"21.34"	"138.3"	"587.2"	"85.0"	"287.0"	"6.22"	"11.2"	"2.0"	"3.02"	"2.0"	"False"	"ND"	"71.0"	"510.0"	"No"	"No"	"0.0"	"238.0"	"82.0"	"40.46"	"278.5"	"94.0"	"23.67"	"193.1"	"134.0"	"8.69"	"11.8"	"10.0"	"3.19"	"0.0"	"True"
"NY"	"122"	"415.0"	"No"	"No"	"0.0"	"141.4"	"128.0"	"24.04"	"146.4"	"70.0"	"12.44"	"123.0"	"410.8"	"75.0"	"273.0"	"5.54"	"8.1"	"4.0"	"2.19"	"0.0"	"False"	"NY"	"209.0"	"415.0"	"No"	"No"	"0.0"	"153.7"	"105.0"	"26.13"	"188.6"	"87.0"	"16.03"	"200.8"	"95.0"	"9.04"	"10.7"	"2.0"	"2.89"	"0.0"	"False"
"SC"	"78"	"415.0"	"No"	"No"	"0.0"	"155.0"	"106.0"	"26.35"	"175.3"	"101.0"	"14.9"	"155.6"	"485.9"	"125.0"	"332.0"	"7.0"	"11.8"	"5.0"	"3.19"	"2.0"	"False"	"SC"	"159.0"	"415.0"	"No"	"Yes"	"23.0"	"153.6"	"93.0"	"26.11"	"216.9"	"88.0"	"18.44"	"161.3"	"91.0"	"7.26"	"12.6"	"3.0"	"3.4"	"2.0"	"False"
"VA"	"127"	"408.0"	"No"	"Yes"	"25.0"	"173.0"	"91.0"	"29.41"	"245.8"	"64.0"	"20.89"	"300.0"	"718.8"	"99.0"	"254.0"	"13.5"	"4.8"	"3.0"	"1.3"	"0.0"	"False"	"VA"	"10.0"	"408.0"	"No"	"No"	"0.0"	"186.1"	"112.0"	"31.64"	"190.2"	"66.0"	"16.17"	"282.8"	"57.0"	"12.73"	"11.4"	"6.0"	"3.08"	"2.0"	"False"
"CT"	"146"	"408.0"	"No"	"Yes"	"23.0"	"149.6"	"96.0"	"25.43"	"239.8"	"124.0"	"20.38"	"293.5"	"682.9"	"135.0"	"355.0"	"13.21"	"7.4"	"4.0"	"2.0"	"2.0"	"False"	"CT"	"80.0"	"408.0"	"No"	"No"	"0.0"	"118.1"	"90.0"	"20.08"	"144.3"	"77.0"	"12.27"	"225.1"	"86.0"	"10.13"	"8.2"	"6.0"	"2.21"	"1.0"	"False"
"KY"	"39"	"415.0"	"No"	"No"	"0.0"	"295.4"	"126.0"	"50.22"	"232.1"	"117.0"	"19.73"	"204.4"	"731.9"	"123.0"	"366.0"	"9.2"	"11.5"	"2.0"	"3.11"	"1.0"	"True"	"KY"	"88.0"	"415.0"	"No"	"No"	"0.0"	"148.2"	"82.0"	"25.19"	"308.7"	"67.0"	"26.24"	"235.4"	"79.0"	"10.59"	"6.4"	"4.0"	"1.73"	"2.0"	"False"
"AZ"	"109"	"415.0"	"Yes"	"No"	"0.0"	"268.4"	"85.0"	"45.63"	"150.6"	"131.0"	"12.8"	"297.9"	"716.9"	"84.0"	"300.0"	"13.41"	"9.7"	"8.0"	"2.62"	"2.0"	"True"	"AZ"	"92.0"	"415.0"	"Yes"	"Yes"	"45.0"	"281.1"	"88.0"	"47.79"	"198.0"	"103.0"	"16.83"	"94.3"	"76.0"	"4.24"	"7.5"	"3.0"	"2.03"	"0.0"	"False"
"ID"	"82"	"415.0"	"No"	"No"	"0.0"	"266.9"	"83.0"	"45.37"	"229.7"	"74.0"	"19.52"	"251.7"	"748.3"	"99.0"	"256.0"	"11.33"	"11.0"	"6.0"	"2.97"	"3.0"	"True"	"ID"	"130.0"	"415.0"	"No"	"No"	"0.0"	"263.7"	"113.0"	"44.83"	"186.5"	"103.0"	"15.85"	"195.3"	"99.0"	"8.79"	"18.3"	"6.0"	"4.94"	"1.0"	"True"
"WY"	"109"	"415.0"	"No"	"No"	"0.0"	"137.0"	"128.0"	"23.29"	"217.0"	"116.0"	"18.45"	"182.1"	"536.1"	"86.0"	"330.0"	"8.19"	"10.0"	"5.0"	"2.7"	"2.0"	"False"	"WY"	"71.0"	"415.0"	"No"	"No"	"0.0"	"243.7"	"124.0"	"41.43"	"60.0"	"90.0"	"5.1"	"189.0"	"129.0"	"8.5"	"11.3"	"2.0"	"3.05"	"0.0"	"False"
"ME"	"99"	"415.0"	"No"	"No"	"0.0"	"222.4"	"102.0"	"37.81"	"185.8"	"89.0"	"15.79"	"237.7"	"645.9000000000001"	"81.0"	"272.0"	"10.7"	"12.0"	"8.0"	"3.24"	"2.0"	"False"	"ME"	"176.0"	"415.0"	"No"	"No"	"0.0"	"223.2"	"76.0"	"37.94"	"214.4"	"131.0"	"18.22"	"154.4"	"80.0"	"6.95"	"10.1"	"2.0"	"2.73"	"3.0"	"False"
"IN"	"58"	"415.0"	"No"	"Yes"	"22.0"	"224.1"	"127.0"	"38.1"	"238.8"	"85.0"	"20.3"	"174.2"	"637.0999999999999"	"86.0"	"298.0"	"7.84"	"11.5"	"7.0"	"3.11"	"2.0"	"False"	"IN"	"65.0"	"415.0"	"No"	"No"	"0.0"	"129.1"	"137.0"	"21.95"	"228.5"	"83.0"	"19.42"	"208.8"	"111.0"	"9.4"	"12.7"	"6.0"	"3.43"	"4.0"	"True"
"OK"	"125"	"408.0"	"No"	"No"	"0.0"	"229.3"	"103.0"	"38.98"	"177.4"	"126.0"	"15.08"	"189.3"	"596.0"	"95.0"	"324.0"	"8.52"	"12.0"	"8.0"	"3.24"	"1.0"	"False"	"OK"	"52.0"	"408.0"	"No"	"No"	"0.0"	"214.7"	"68.0"	"36.5"	"158.6"	"138.0"	"13.48"	"123.4"	"114.0"	"5.55"	"9.4"	"4.0"	"2.54"	"2.0"	"False"
"WI"	"122"	"510.0"	"No"	"Yes"	"28.0"	"166.0"	"62.0"	"28.22"	"233.9"	"88.0"	"19.88"	"170.1"	"570.0"	"84.0"	"234.0"	"7.65"	"7.7"	"3.0"	"2.08"	"2.0"	"False"	"WI"	"153.0"	"510.0"	"No"	"No"	"0.0"	"159.5"	"103.0"	"27.12"	"275.5"	"90.0"	"23.42"	"176.7"	"126.0"	"7.95"	"10.1"	"2.0"	"2.73"	"1.0"	"True"
"OR"	"101"	"415.0"	"No"	"No"	"0.0"	"118.6"	"89.0"	"20.16"	"199.6"	"97.0"	"16.97"	"53.3"	"371.5"	"61.0"	"247.0"	"2.4"	"11.5"	"5.0"	"3.11"	"1.0"	"False"	"OR"	"117.0"	"415.0"	"No"	"Yes"	"17.0"	"221.3"	"82.0"	"37.62"	"167.6"	"100.0"	"14.25"	"262.7"	"87.0"	"11.82"	"4.4"	"4.0"	"1.19"	"0.0"	"False"
"DC"	"24"	"408.0"	"No"	"No"	"0.0"	"149.0"	"73.0"	"25.33"	"131.0"	"81.0"	"11.14"	"238.6"	"518.6"	"69.0"	"223.0"	"10.74"	"8.6"	"3.0"	"2.32"	"2.0"	"True"	"DC"	"93.0"	"408.0"	"No"	"Yes"	"22.0"	"306.2"	"123.0"	"52.05"	"189.7"	"83.0"	"16.12"	"240.3"	"107.0"	"10.81"	"11.7"	"2.0"	"3.16"	"0.0"	"False"
"WA"	"47"	"415.0"	"No"	"Yes"	"27.0"	"165.0"	"89.0"	"28.05"	"127.3"	"118.0"	"10.82"	"284.4"	"576.7"	"95.0"	"302.0"	"12.8"	"7.7"	"4.0"	"2.08"	"2.0"	"False"	"WA"	"161.0"	"415.0"	"No"	"No"	"0.0"	"151.6"	"117.0"	"25.77"	"219.4"	"87.0"	"18.65"	"224.7"	"68.0"	"10.11"	"4.0"	"5.0"	"1.08"	"1.0"	"False"
"CT"	"22"	"408.0"	"No"	"No"	"0.0"	"207.7"	"116.0"	"35.31"	"210.6"	"99.0"	"17.9"	"238.2"	"656.5"	"88.0"	"303.0"	"10.72"	"9.6"	"5.0"	"2.59"	"0.0"	"False"	"CT"	"152.0"	"408.0"	"No"	"Yes"	"20.0"	"239.1"	"105.0"	"40.65"	"209.1"	"111.0"	"17.77"	"268.2"	"130.0"	"12.07"	"13.3"	"3.0"	"3.59"	"5.0"	"False"
"ND"	"56"	"415.0"	"No"	"No"	"0.0"	"222.7"	"133.0"	"37.86"	"277.0"	"89.0"	"23.55"	"101.8"	"601.5"	"94.0"	"316.0"	"4.58"	"13.6"	"4.0"	"3.67"	"4.0"	"False"	"ND"	"88.0"	"415.0"	"No"	"No"	"0.0"	"161.5"	"92.0"	"27.46"	"173.5"	"108.0"	"14.75"	"206.2"	"95.0"	"9.28"	"7.9"	"4.0"	"2.13"	"2.0"	"False"
"CO"	"89"	"415.0"	"No"	"No"	"0.0"	"179.7"	"128.0"	"30.55"	"299.8"	"92.0"	"25.48"	"185.3"	"664.8"	"120.0"	"340.0"	"8.34"	"7.6"	"3.0"	"2.05"	"1.0"	"False"	"CO"	"132.0"	"415.0"	"No"	"No"	"0.0"	"197.8"	"66.0"	"33.63"	"133.9"	"119.0"	"11.38"	"177.3"	"94.0"	"7.98"	"10.9"	"3.0"	"2.94"	"4.0"	"True"
"IL"	"142"	"415.0"	"No"	"No"	"0.0"	"84.8"	"95.0"	"14.42"	"136.7"	"63.0"	"11.62"	"250.5"	"472.0"	"148.0"	"306.0"	"11.27"	"14.2"	"6.0"	"3.83"	"2.0"	"False"	"IL"	"31.0"	"415.0"	"No"	"Yes"	"28.0"	"210.5"	"101.0"	"35.79"	"250.5"	"86.0"	"21.29"	"241.6"	"125.0"	"10.87"	"11.5"	"2.0"	"3.11"	"1.0"	"False"
"CT"	"90"	"415.0"	"No"	"No"	"0.0"	"175.9"	"111.0"	"29.9"	"285.2"	"115.0"	"24.24"	"150.8"	"611.9000000000001"	"122.0"	"348.0"	"6.79"	"13.0"	"7.0"	"3.51"	"1.0"	"False"	"CT"	"116.0"	"415.0"	"No"	"No"	"0.0"	"245.9"	"73.0"	"41.8"	"240.1"	"87.0"	"20.41"	"158.7"	"89.0"	"7.14"	"8.9"	"5.0"	"2.4"	"3.0"	"False"
"IL"	"44"	"415.0"	"No"	"Yes"	"34.0"	"221.8"	"105.0"	"37.71"	"161.7"	"85.0"	"13.74"	"227.7"	"611.2"	"62.0"	"252.0"	"10.25"	"14.0"	"7.0"	"3.78"	"0.0"	"False"	"IL"	"55.0"	"415.0"	"Yes"	"No"	"0.0"	"269.6"	"121.0"	"45.83"	"171.7"	"91.0"	"14.59"	"219.0"	"98.0"	"9.86"	"8.2"	"6.0"	"2.21"	"1.0"	"False"
"OH"	"84"	"408.0"	"Yes"	"No"	"0.0"	"299.4"	"71.0"	"50.9"	"61.9"	"88.0"	"5.26"	"196.9"	"558.1999999999999"	"89.0"	"248.0"	"8.86"	"6.6"	"7.0"	"1.78"	"2.0"	"False"	"OH"	"127.0"	"408.0"	"No"	"No"	"0.0"	"139.6"	"94.0"	"23.73"	"240.9"	"112.0"	"20.48"	"127.1"	"88.0"	"5.72"	"8.8"	"4.0"	"2.38"	"2.0"	"False"
"OH"	"146"	"408.0"	"No"	"Yes"	"31.0"	"202.5"	"91.0"	"34.43"	"241.4"	"108.0"	"20.52"	"169.6"	"613.5"	"77.0"	"276.0"	"7.63"	"7.8"	"2.0"	"2.11"	"1.0"	"False"	"OH"	"65.0"	"408.0"	"No"	"No"	"0.0"	"187.9"	"116.0"	"31.94"	"157.6"	"117.0"	"13.4"	"227.3"	"86.0"	"10.23"	"7.5"	"6.0"	"2.03"	"1.0"	"False"
"UT"	"97"	"415.0"	"No"	"No"	"0.0"	"209.2"	"134.0"	"35.56"	"0.0"	"0.0"	"0.0"	"175.4"	"384.6"	"94.0"	"228.0"	"7.89"	"11.8"	"6.0"	"3.19"	"1.0"	"False"	"UT"	"44.0"	"415.0"	"No"	"No"	"0.0"	"202.6"	"89.0"	"34.44"	"163.0"	"96.0"	"13.86"	"268.1"	"151.0"	"12.06"	"8.3"	"3.0"	"2.24"	"0.0"	"False"
"NM"	"55"	"415.0"	"No"	"No"	"0.0"	"132.0"	"103.0"	"22.44"	"279.6"	"114.0"	"23.77"	"180.0"	"591.6"	"74.0"	"291.0"	"8.1"	"13.5"	"4.0"	"3.65"	"0.0"	"False"	"NM"	"178.0"	"415.0"	"No"	"Yes"	"35.0"	"175.4"	"88.0"	"29.82"	"190.0"	"65.0"	"16.15"	"138.7"	"94.0"	"6.24"	"10.5"	"3.0"	"2.84"	"2.0"	"False"
"GA"	"58"	"408.0"	"No"	"No"	"0.0"	"165.4"	"100.0"	"28.12"	"115.7"	"87.0"	"9.83"	"193.8"	"474.90000000000003"	"118.0"	"305.0"	"8.72"	"12.8"	"5.0"	"3.46"	"2.0"	"False"	"GA"	"131.0"	"408.0"	"No"	"No"	"0.0"	"197.0"	"79.0"	"33.49"	"201.0"	"114.0"	"17.09"	"151.2"	"111.0"	"6.8"	"11.6"	"5.0"	"3.13"	"1.0"	"False"
"CO"	"105"	"408.0"	"No"	"No"	"0.0"	"270.9"	"98.0"	"46.05"	"226.2"	"110.0"	"19.23"	"178.8"	"675.9"	"60.0"	"268.0"	"8.05"	"8.8"	"5.0"	"2.38"	"0.0"	"True"	"CO"	"98.0"	"408.0"	"No"	"No"	"0.0"	"236.2"	"122.0"	"40.15"	"189.4"	"110.0"	"16.1"	"153.6"	"104.0"	"6.91"	"13.3"	"4.0"	"3.59"	"0.0"	"False"
"MN"	"152"	"415.0"	"Yes"	"Yes"	"20.0"	"237.5"	"120.0"	"40.38"	"253.4"	"94.0"	"21.54"	"265.2"	"756.0999999999999"	"80.0"	"294.0"	"11.93"	"14.2"	"3.0"	"3.83"	"9.0"	"True"	"MN"	"46.0"	"415.0"	"No"	"No"	"0.0"	"214.1"	"72.0"	"36.4"	"164.4"	"104.0"	"13.97"	"177.5"	"113.0"	"7.99"	"8.2"	"3.0"	"2.21"	"2.0"	"False"
"TN"	"74"	"415.0"	"No"	"Yes"	"25.0"	"234.4"	"113.0"	"39.85"	"265.9"	"82.0"	"22.6"	"241.4"	"741.6999999999999"	"77.0"	"272.0"	"10.86"	"13.7"	"4.0"	"3.7"	"0.0"	"False"	"TN"	"123.0"	"415.0"	"No"	"No"	"0.0"	"166.9"	"98.0"	"28.37"	"221.8"	"77.0"	"18.85"	"243.9"	"114.0"	"10.98"	"12.8"	"4.0"	"3.46"	"3.0"	"False"
"WV"	"59"	"510.0"	"No"	"No"	"0.0"	"189.7"	"100.0"	"32.25"	"115.9"	"133.0"	"9.85"	"220.6"	"526.2"	"115.0"	"348.0"	"9.93"	"7.4"	"4.0"	"2.0"	"0.0"	"False"	"WV"	"124.0"	"510.0"	"No"	"No"	"0.0"	"184.8"	"74.0"	"31.42"	"175.1"	"84.0"	"14.88"	"158.2"	"95.0"	"7.12"	"10.5"	"6.0"	"2.84"	"1.0"	"False"
"NE"	"99"	"415.0"	"No"	"No"	"0.0"	"200.0"	"66.0"	"34.0"	"107.9"	"104.0"	"9.17"	"233.7"	"541.5999999999999"	"82.0"	"252.0"	"10.52"	"11.4"	"2.0"	"3.08"	"3.0"	"False"	"NE"	"123.0"	"415.0"	"No"	"No"	"0.0"	"150.0"	"98.0"	"25.5"	"89.8"	"95.0"	"7.63"	"326.0"	"91.0"	"14.67"	"11.1"	"3.0"	"3.0"	"3.0"	"False"
"VT"	"116"	"415.0"	"No"	"No"	"0.0"	"129.4"	"84.0"	"22.0"	"157.3"	"89.0"	"13.37"	"215.5"	"502.20000000000005"	"77.0"	"250.0"	"9.7"	"13.3"	"3.0"	"3.59"	"0.0"	"False"	"VT"	"101.0"	"415.0"	"No"	"No"	"0.0"	"136.2"	"92.0"	"23.15"	"220.9"	"110.0"	"18.78"	"196.9"	"116.0"	"8.86"	"13.3"	"7.0"	"3.59"	"3.0"	"False"
"SD"	"64"	"415.0"	"No"	"No"	"0.0"	"174.5"	"98.0"	"29.67"	"180.2"	"103.0"	"15.32"	"179.0"	"533.7"	"89.0"	"290.0"	"8.06"	"10.7"	"2.0"	"2.89"	"2.0"	"False"	"SD"	"88.0"	"415.0"	"No"	"No"	"0.0"	"215.6"	"115.0"	"36.65"	"216.2"	"85.0"	"18.38"	"171.3"	"65.0"	"7.71"	"11.8"	"1.0"	"3.19"	"3.0"	"False"
"NM"	"93"	"415.0"	"No"	"No"	"0.0"	"239.8"	"70.0"	"40.77"	"251.8"	"99.0"	"21.4"	"168.6"	"660.2"	"112.0"	"281.0"	"7.59"	"10.9"	"10.0"	"2.94"	"1.0"	"False"	"NM"	"81.0"	"415.0"	"No"	"No"	"0.0"	"173.2"	"80.0"	"29.44"	"236.2"	"94.0"	"20.08"	"240.2"	"84.0"	"10.81"	"11.8"	"6.0"	"3.19"	"2.0"	"False"
"TX"	"82"	"415.0"	"No"	"No"	"0.0"	"130.0"	"110.0"	"22.1"	"185.3"	"88.0"	"15.75"	"178.7"	"494.0"	"105.0"	"303.0"	"8.04"	"8.3"	"4.0"	"2.24"	"0.0"	"False"	"TX"	"64.0"	"415.0"	"No"	"No"	"0.0"	"168.0"	"116.0"	"28.56"	"192.4"	"94.0"	"16.35"	"166.5"	"98.0"	"7.49"	"10.1"	"3.0"	"2.73"	"2.0"	"False"
"MI"	"67"	"510.0"	"No"	"Yes"	"35.0"	"245.4"	"89.0"	"41.72"	"148.2"	"102.0"	"12.6"	"274.0"	"667.6"	"136.0"	"327.0"	"12.33"	"7.5"	"6.0"	"2.03"	"1.0"	"False"	"MI"	"86.0"	"510.0"	"No"	"Yes"	"41.0"	"119.0"	"101.0"	"20.23"	"230.0"	"134.0"	"19.55"	"236.9"	"58.0"	"10.66"	"9.5"	"3.0"	"2.57"	"0.0"	"False"
"MT"	"73"	"408.0"	"No"	"Yes"	"26.0"	"131.2"	"98.0"	"22.3"	"106.5"	"97.0"	"9.05"	"221.7"	"459.4"	"96.0"	"291.0"	"9.98"	"10.2"	"6.0"	"2.75"	"2.0"	"False"	"MT"	"102.0"	"408.0"	"No"	"No"	"0.0"	"273.2"	"85.0"	"46.44"	"211.1"	"82.0"	"17.94"	"203.7"	"129.0"	"9.17"	"13.1"	"7.0"	"3.54"	"2.0"	"True"
"MS"	"101"	"408.0"	"No"	"No"	"0.0"	"239.0"	"156.0"	"40.63"	"273.0"	"106.0"	"23.21"	"278.2"	"790.2"	"93.0"	"355.0"	"12.52"	"13.5"	"8.0"	"3.65"	"1.0"	"True"	"MS"	"70.0"	"408.0"	"No"	"No"	"0.0"	"148.4"	"110.0"	"25.23"	"267.1"	"90.0"	"22.7"	"151.5"	"101.0"	"6.82"	"8.9"	"4.0"	"2.4"	"0.0"	"False"
"WY"	"129"	"510.0"	"No"	"No"	"0.0"	"143.7"	"114.0"	"24.43"	"297.8"	"98.0"	"25.31"	"212.6"	"654.1"	"86.0"	"298.0"	"9.57"	"11.4"	"8.0"	"3.08"	"4.0"	"False"	"WY"	"127.0"	"510.0"	"Yes"	"No"	"0.0"	"247.5"	"99.0"	"42.08"	"108.5"	"118.0"	"9.22"	"232.0"	"72.0"	"10.44"	"10.6"	"3.0"	"2.86"	"2.0"	"False"
"TX"	"52"	"415.0"	"No"	"No"	"0.0"	"155.0"	"110.0"	"26.35"	"133.4"	"104.0"	"11.34"	"176.1"	"464.5"	"84.0"	"298.0"	"7.92"	"7.0"	"4.0"	"1.89"	"4.0"	"True"	"TX"	"64.0"	"415.0"	"No"	"No"	"0.0"	"168.0"	"116.0"	"28.56"	"192.4"	"94.0"	"16.35"	"166.5"	"98.0"	"7.49"	"10.1"	"3.0"	"2.73"	"2.0"	"False"
"SD"	"93"	"510.0"	"No"	"No"	"0.0"	"328.1"	"106.0"	"55.78"	"151.7"	"89.0"	"12.89"	"303.5"	"783.3"	"114.0"	"309.0"	"13.66"	"8.7"	"3.0"	"2.35"	"1.0"	"True"	"SD"	"91.0"	"510.0"	"No"	"No"	"0.0"	"149.0"	"115.0"	"25.33"	"245.3"	"105.0"	"20.85"	"260.0"	"94.0"	"11.7"	"8.3"	"3.0"	"2.24"	"0.0"	"False"
"PA"	"61"	"408.0"	"No"	"Yes"	"40.0"	"105.0"	"78.0"	"17.85"	"180.6"	"100.0"	"15.35"	"174.1"	"459.70000000000005"	"115.0"	"293.0"	"7.83"	"10.2"	"2.0"	"2.75"	"2.0"	"True"	"PA"	"134.0"	"408.0"	"No"	"No"	"0.0"	"205.3"	"122.0"	"34.9"	"240.5"	"155.0"	"20.44"	"179.1"	"107.0"	"8.06"	"5.0"	"9.0"	"1.35"	"1.0"	"False"
"ID"	"82"	"510.0"	"No"	"Yes"	"34.0"	"232.6"	"121.0"	"39.54"	"153.2"	"115.0"	"13.02"	"286.7"	"672.5"	"77.0"	"313.0"	"12.9"	"4.7"	"3.0"	"1.27"	"3.0"	"False"	"ID"	"104.0"	"510.0"	"No"	"No"	"0.0"	"97.2"	"88.0"	"16.52"	"155.6"	"85.0"	"13.23"	"261.6"	"105.0"	"11.77"	"12.4"	"5.0"	"3.35"	"0.0"	"False"
"NH"	"123"	"415.0"	"No"	"Yes"	"22.0"	"197.6"	"105.0"	"33.59"	"80.0"	"86.0"	"6.8"	"120.8"	"398.40000000000003"	"82.0"	"273.0"	"5.44"	"15.6"	"12.0"	"4.21"	"2.0"	"False"	"NH"	"90.0"	"415.0"	"No"	"No"	"0.0"	"76.1"	"121.0"	"12.94"	"290.3"	"73.0"	"24.68"	"236.9"	"89.0"	"10.66"	"10.8"	"3.0"	"2.92"	"0.0"	"False"
"CT"	"125"	"415.0"	"Yes"	"No"	"0.0"	"187.3"	"118.0"	"31.84"	"160.7"	"111.0"	"13.66"	"263.8"	"611.8"	"112.0"	"341.0"	"11.87"	"9.6"	"2.0"	"2.59"	"0.0"	"True"	"CT"	"96.0"	"415.0"	"No"	"Yes"	"37.0"	"172.7"	"93.0"	"29.36"	"120.1"	"116.0"	"10.21"	"216.1"	"86.0"	"9.72"	"10.3"	"5.0"	"2.78"	"5.0"	"True"
